측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20240707,도심권,용산구,0.0117,0.0473,0.41,0.0027,23,15
20240707,서북권,은평구,0.008,0.0386,0.58,0.0022,22,14
20240707,도심권,종로구,0.0098,0.0492,0.38,0.0025,20,13
20240707,도심권,중구,0.0111,0.0422,0.36,0.0025,18,8
20240707,동북권,중랑구,0.0104,0.0443,0.37,0.0022,22,13
20240708,동남권,강남구,0.018,0.0273,0.31,0.002,11,7
20240708,동남권,강동구,0.0124,0.0357,0.47,0.0017,11,7
20240708,동북권,강북구,0.0098,0.0361,0.25,0.0022,9,5
20240708,서남권,강서구,0.0138,0.0302,0.25,0.0021,11,7
20240708,서남권,관악구,0.0124,0.0344,0.27,0.0023,14,8
20240708,동북권,광진구,0.0176,0.0358,0.48,0.002,13,7
20240708,서남권,구로구,0.0097,0.0355,0.29,0.0023,7,5
20240708,서남권,금천구,0.0156,0.0263,0.35,0.0024,11,5
20240708,동북권,노원구,0.0156,0.0285,0.28,0.0021,14,7
20240708,동북권,도봉구,0.0116,0.035,0.28,0.0019,8,4
20240708,동북권,동대문구,0.0136,0.0317,0.27,,11,6
20240708,서남권,동작구,0.012,0.0333,0.26,0.002,12,6
20240708,서북권,마포구,0.0159,0.0336,0.25,0.0022,12,7
20240708,서북권,서대문구,0.0121,0.0382,0.4,0.0019,10,5
20240708,동남권,서초구,0.0143,0.0394,0.36,0.0021,9,3
20240708,동북권,성동구,0.0173,0.0299,0.28,0.0023,11,7
20240708,동북권,성북구,,0.0281,0.45,0.0019,13,6
20240708,동남권,송파구,0.0165,0.0278,0.31,0.0021,13,7
20240708,서남권,양천구,0.0147,0.0368,0.26,0.0022,9,6
20240708,서남권,영등포구,0.0142,0.0324,0.26,0.0022,11,6
20240708,도심권,용산구,0.0169,0.03,0.31,,12,7
20240708,서북권,은평구,0.0104,0.0238,0.49,0.002,11,7
20240708,도심권,종로구,0.014,0.0303,0.3,0.0025,10,6
20240708,도심권,중구,0.0159,0.0247,0.29,0.0024,8,3
20240708,동북권,중랑구,0.0161,0.027,0.3,0.0021,12,6
20240709,동남권,강남구,0.019,0.0261,0.3,0.0021,14,10
20240709,동남권,강동구,0.0114,0.0337,0.44,0.0018,16,9
20240709,동북권,강북구,0.0115,0.0305,0.29,0.0021,16,8
20240709,서남권,강서구,0.0137,0.0318,0.29,0.0022,15,9
20240709,서남권,관악구,0.0137,0.0334,0.29,0.0024,19,10
20240709,동북권,광진구,0.0171,0.0349,0.45,0.002,16,9
20240709,서남권,구로구,0.0093,0.034,0.31,0.0024,13,10
20240709,서남권,금천구,0.0145,0.0264,0.28,0.0025,15,7
20240709,동북권,노원구,0.0163,0.026,0.31,0.0023,21,9
20240709,동북권,도봉구,0.0129,0.0309,0.29,0.002,13,7
20240709,동북권,동대문구,0.0133,0.0333,0.28,,15,8
20240709,서남권,동작구,0.0137,0.0293,0.27,0.0021,16,9
20240709,서북권,마포구,0.0166,0.0364,0.29,0.0025,16,10
20240709,서북권,서대문구,0.0126,0.0353,0.41,0.0019,16,8
20240709,동남권,서초구,0.0129,0.0346,0.37,0.0021,15,8
20240709,동북권,성동구,0.0182,0.0276,0.3,0.0024,15,10
20240709,동북권,성북구,,0.0283,0.48,0.002,15,10
20240709,동남권,송파구,0.0169,0.0257,0.29,0.0023,16,6
20240709,서남권,양천구,0.0144,0.0367,0.28,0.0022,13,9
20240709,서남권,영등포구,0.0141,0.0342,0.28,0.0023,15,11
20240709,도심권,용산구,0.0196,0.0286,0.32,,16,10
20240709,서북권,은평구,0.0119,0.0214,0.51,0.0021,17,11
20240709,도심권,종로구,0.0154,0.0297,0.33,0.0028,13,10
20240709,도심권,중구,0.0183,0.0247,0.37,0.0025,13,6
20240709,동북권,중랑구,0.0145,0.0268,0.29,0.0022,15,8
20240710,동남권,강남구,0.0167,0.0354,0.26,0.002,12,6
20240710,동남권,강동구,0.0092,0.0435,0.4,0.0018,11,3
20240710,동북권,강북구,0.0056,0.0415,0.23,0.0021,11,5
20240710,서남권,강서구,0.0097,0.0399,0.26,0.0021,12,6
20240710,서남권,관악구,0.0128,0.0426,0.27,0.0024,15,6
20240710,동북권,광진구,0.0123,0.0456,0.4,0.002,13,6
20240710,서남권,구로구,0.008,0.0414,0.3,0.0024,10,4
20240710,서남권,금천구,0.0124,0.0399,0.26,0.0024,11,4
20240710,동북권,노원구,0.0102,0.0319,0.27,0.0022,16,7
20240710,동북권,도봉구,0.008,0.0455,0.23,0.002,8,4
20240710,동북권,동대문구,0.0103,0.0402,0.27,0.0027,14,5
20240710,서남권,동작구,0.0131,0.0391,0.26,0.0021,14,6
20240710,서북권,마포구,0.0125,0.0452,0.25,0.0024,13,6
20240710,서북권,서대문구,0.0098,0.0424,0.41,0.0019,11,4
20240710,동남권,서초구,0.0108,0.0444,0.34,0.0021,11,3
20240710,동북권,성동구,0.0136,0.0382,0.26,0.0028,12,7
20240710,동북권,성북구,,0.0348,0.44,0.0019,12,5
20240710,동남권,송파구,0.0135,0.0371,0.29,0.0023,13,5
20240710,서남권,양천구,0.0118,0.0468,0.26,0.0023,10,5
20240710,서남권,영등포구,0.0133,0.0428,0.26,0.0023,12,7
20240710,도심권,용산구,0.0202,0.0334,0.33,0.0024,14,7
20240710,서북권,은평구,0.0064,0.0305,0.44,0.0021,12,7
20240710,도심권,종로구,0.0117,0.0383,0.31,0.0028,11,6
20240710,도심권,중구,0.0123,0.0336,0.27,0.0025,9,4
20240710,동북권,중랑구,0.0098,0.0339,0.26,0.0022,13,6
20240711,동남권,강남구,0.0232,0.0396,0.42,0.0024,36,28
20240711,동남권,강동구,0.016,0.0516,0.58,0.002,34,26
20240711,동북권,강북구,0.0105,0.0547,0.36,0.0023,33,23
20240711,서남권,강서구,0.0155,0.0452,0.39,0.0025,34,26
20240711,서남권,관악구,0.0175,0.0447,0.42,0.0029,42,29
20240711,동북권,광진구,0.0213,0.0499,0.62,0.0024,37,25
20240711,서남권,구로구,0.0104,0.0453,0.4,0.0026,38,29
20240711,서남권,금천구,0.019,0.0295,0.44,0.0029,35,26
20240711,동북권,노원구,0.0162,0.0493,0.4,0.0023,39,25
20240711,동북권,도봉구,0.0135,0.0561,0.37,0.0022,28,22
20240711,동북권,동대문구,0.0177,0.0513,0.43,0.0028,38,27
20240711,서남권,동작구,0.0161,0.0401,0.4,0.0025,36,26
20240711,서북권,마포구,0.0174,0.0562,0.4,0.0026,35,26
20240711,서북권,서대문구,0.0168,0.0508,0.63,0.0022,35,23
20240711,동남권,서초구,0.0175,0.0436,0.47,0.0023,39,24
20240711,동북권,성동구,0.0224,0.0438,0.42,0.0027,35,27
20240711,동북권,성북구,,0.0442,0.59,0.0024,36,26
20240711,동남권,송파구,0.0185,0.0407,0.41,0.0025,37,22
20240711,서남권,양천구,0.0162,0.0543,0.4,0.0027,33,28
20240711,서남권,영등포구,0.0164,0.048,0.4,0.0026,35,29
20240711,도심권,용산구,0.0214,0.0451,0.48,0.0026,37,29
20240711,서북권,은평구,0.0129,0.0354,0.6,0.0023,35,26
20240711,도심권,종로구,0.0179,0.0496,0.45,0.0033,34,26
20240711,도심권,중구,0.0189,0.0417,0.41,0.0027,30,9
20240711,동북권,중랑구,0.0189,0.0437,0.44,0.0025,34,25
20240712,동남권,강남구,0.0249,0.0403,0.47,0.0024,39,29
20240712,동남권,강동구,0.018,0.0503,0.64,0.0019,40,31
20240712,동북권,강북구,0.0103,0.0493,0.4,0.0022,36,25
20240712,서남권,강서구,0.0172,0.042,0.42,0.0023,35,26
20240712,서남권,관악구,0.0203,0.0492,0.46,0.0029,43,29
20240712,동북권,광진구,0.0256,0.0499,0.75,0.0024,38,26
20240712,서남권,구로구,0.0126,0.0467,0.44,0.0025,42,32
20240712,서남권,금천구,0.0206,0.0426,0.47,0.0028,40,28
20240712,동북권,노원구,0.0152,0.0458,0.42,0.0022,42,29
20240712,동북권,도봉구,0.0116,0.0538,0.37,0.0021,32,24
20240712,동북권,동대문구,0.0178,0.0454,0.46,0.0028,39,27
20240712,서남권,동작구,0.0187,0.0449,0.45,0.0025,40,28
20240712,서북권,마포구,0.0197,0.0509,0.44,0.0025,36,25
20240712,서북권,서대문구,0.0166,0.0457,0.65,0.002,37,25
20240712,동남권,서초구,0.0192,0.0388,0.48,0.0022,41,28
20240712,동북권,성동구,0.0235,0.0424,0.47,0.0027,36,26
20240712,동북권,성북구,,0.0402,0.61,0.0024,40,27
20240712,동남권,송파구,0.0207,0.0421,0.49,0.0027,39,23
20240712,서남권,양천구,0.0205,0.0544,0.44,0.0027,35,27
20240712,서남권,영등포구,0.0211,0.0453,0.45,0.0026,36,28
20240712,도심권,용산구,0.0245,0.0425,0.53,0.0027,39,29
20240712,서북권,은평구,0.0126,0.0323,0.61,0.0022,38,26
20240712,도심권,종로구,0.019,0.0428,0.48,0.003,36,26
20240712,도심권,중구,0.0194,0.0356,0.44,0.0026,34,34
20240712,동북권,중랑구,0.0185,0.042,0.46,0.0023,37,26
20240713,동남권,강남구,0.0198,0.0502,0.5,0.0025,54,43
20240713,동남권,강동구,0.0099,0.064,0.67,0.0019,48,34
20240713,동북권,강북구,0.0088,0.0591,0.43,0.0023,47,38
20240713,서남권,강서구,0.0139,0.0592,0.51,0.0024,46,38
20240713,서남권,관악구,0.0156,0.0613,0.51,0.003,54,40
20240713,동북권,광진구,0.0168,0.0652,0.77,0.0024,53,41
20240713,서남권,구로구,0.0093,0.0621,0.49,0.0026,47,38
20240713,서남권,금천구,0.0142,0.0535,0.49,0.0029,48,37
20240713,동북권,노원구,0.0123,0.0482,0.45,0.0024,50,39
20240713,동북권,도봉구,0.0105,0.0619,0.41,0.0022,42,36
20240713,동북권,동대문구,0.0123,0.0602,0.48,0.0028,54,41
20240713,서남권,동작구,0.0145,0.0571,0.5,0.0024,50,40
20240713,서북권,마포구,0.0154,0.0689,0.49,0.0025,47,37
20240713,서북권,서대문구,0.0126,0.0637,0.67,0.0025,45,33
20240713,동남권,서초구,0.0139,0.0606,0.58,0.0021,49,35
20240713,동북권,성동구,0.0163,0.0559,0.5,0.0027,50,39
20240713,동북권,성북구,,0.0497,0.66,0.0025,47,38
20240713,동남권,송파구,0.0164,0.0508,0.52,0.0026,54,39
20240713,서남권,양천구,0.015,0.0758,0.49,0.0026,45,38
20240713,서남권,영등포구,0.0164,0.0606,0.5,0.0026,46,41
20240713,도심권,용산구,0.0239,0.0532,0.6,0.0027,54,44
20240713,서북권,은평구,0.009,0.0445,0.65,0.0022,47,36
20240713,도심권,종로구,0.0133,0.0582,0.49,0.0032,47,39
20240713,도심권,중구,0.0152,0.0498,0.47,0.0029,41,38
20240713,동북권,중랑구,0.0118,0.0506,0.47,0.0023,52,39
20240714,동남권,강남구,0.0127,0.0401,0.33,0.0023,32,26
20240714,동남권,강동구,0.0039,0.0509,0.47,0.0018,30,18
20240714,동북권,강북구,0.0067,0.0496,0.34,0.0021,32,26
20240714,서남권,강서구,0.0081,0.0481,0.39,0.0021,28,23
20240714,서남권,관악구,0.0094,0.049,0.35,0.0028,32,24
20240714,동북권,광진구,0.0084,0.0522,0.55,0.0022,33,26
20240714,서남권,구로구,0.0052,0.0479,0.36,0.0025,26,20
20240714,서남권,금천구,0.0083,0.0421,0.34,0.0027,27,21
20240714,동북권,노원구,0.006,0.0473,0.32,0.0021,33,26
20240714,동북권,도봉구,0.0072,0.0525,0.28,0.0022,27,21
20240714,동북권,동대문구,0.0066,0.0484,0.34,0.0027,35,26
20240714,서남권,동작구,0.0088,0.0462,0.33,0.0023,30,24
20240714,서북권,마포구,0.0094,0.0557,0.34,0.0024,31,23
20240714,서북권,서대문구,0.0085,0.0525,0.53,0.002,28,21
20240714,동남권,서초구,0.0072,0.0483,0.42,0.002,26,19
20240714,동북권,성동구,0.0068,0.0475,0.32,0.0025,31,24
20240714,동북권,성북구,,0.0415,0.49,0.0022,31,22
20240714,동남권,송파구,0.0083,0.0448,0.34,0.0024,32,23
20240714,서남권,양천구,0.009,0.059,0.34,0.0023,28,24
20240714,서남권,영등포구,0.0095,0.0505,0.35,0.0024,30,25
20240714,도심권,용산구,0.0122,0.0437,0.37,0.0025,31,24
20240714,서북권,은평구,0.0056,0.0376,0.52,0.0021,29,23
20240714,도심권,종로구,0.0075,0.0472,0.35,0.0027,30,26
20240714,도심권,중구,0.0102,0.0415,0.35,0.0027,26,25
20240714,동북권,중랑구,0.0058,0.0407,0.32,0.0022,31,25
20240715,동남권,강남구,0.0158,0.037,0.26,0.0022,12,7
20240715,동남권,강동구,0.0039,0.0494,0.35,0.0017,9,4
20240715,동북권,강북구,0.008,0.0423,0.24,0.0019,9,5
20240715,서남권,강서구,0.0128,0.0455,0.31,0.0021,13,7
20240715,서남권,관악구,0.0098,0.0401,0.27,0.0026,14,7
20240715,동북권,광진구,0.0099,0.0507,0.41,0.0022,12,6
20240715,서남권,구로구,0.0063,0.0487,0.3,0.0024,9,6
20240715,서남권,금천구,0.0094,0.0441,0.25,0.0024,11,5
20240715,동북권,노원구,0.0075,0.0407,0.24,0.002,10,6
20240715,동북권,도봉구,0.0076,0.0455,0.17,0.0022,7,3
20240715,동북권,동대문구,0.0081,0.0454,0.25,0.0027,12,6
20240715,서남권,동작구,0.0105,0.0459,0.25,0.0021,12,7
20240715,서북권,마포구,0.0107,0.0541,0.26,0.0023,13,7
20240715,서북권,서대문구,0.0097,0.0495,0.42,0.002,10,5
20240715,동남권,서초구,0.0094,0.0467,0.35,0.002,12,3
20240715,동북권,성동구,0.008,0.045,0.24,0.0026,10,6
20240715,동북권,성북구,,0.0374,0.39,0.0021,11,4
20240715,동남권,송파구,0.0105,0.0407,0.28,0.0022,16,6
20240715,서남권,양천구,0.0119,0.0484,0.27,0.0022,11,7
20240715,서남권,영등포구,0.0118,0.0495,0.27,0.0023,13,8
20240715,도심권,용산구,0.0215,0.0349,0.3,0.0025,12,7
20240715,서북권,은평구,0.007,0.0362,0.4,0.0021,11,7
20240715,도심권,종로구,0.01,0.0443,0.27,0.0026,9,6
20240715,도심권,중구,0.0143,0.0387,0.34,0.0027,10,7
20240715,동북권,중랑구,0.0073,0.0368,0.24,0.002,11,6
20240716,동남권,강남구,0.0168,0.0279,0.28,0.0021,13,9
20240716,동남권,강동구,0.0061,0.0397,0.37,0.0017,11,7
20240716,동북권,강북구,0.0097,0.0369,0.27,0.0015,10,5
20240716,서남권,강서구,0.0134,0.0352,0.3,0.0023,14,9
20240716,서남권,관악구,,0.0128,0.3,0.0028,16,8
20240716,동북권,광진구,0.0138,0.0391,0.44,0.0024,13,7
20240716,서남권,구로구,0.0077,0.0423,0.14,0.0024,10,6
20240716,서남권,금천구,0.0105,0.0343,0.27,0.0025,13,7
20240716,동북권,노원구,0.0094,0.0351,0.26,0.002,12,6
20240716,동북권,도봉구,0.01,0.0364,0.21,0.0022,7,4
20240716,동북권,동대문구,0.011,0.0334,0.29,0.0026,14,7
20240716,서남권,동작구,0.0109,0.0341,0.26,0.0021,14,8
20240716,서북권,마포구,0.0137,0.0387,0.28,0.0023,14,9
20240716,서북권,서대문구,0.0105,0.0357,0.48,0.002,13,6
20240716,동남권,서초구,0.0108,0.0397,0.38,0.0021,13,4
20240716,동북권,성동구,0.0123,0.031,0.27,0.0025,12,8
20240716,동북권,성북구,0.0134,0.0274,0.44,0.0021,14,5
20240716,동남권,송파구,0.0119,0.0317,0.29,0.0023,16,7
20240716,서남권,양천구,0.0131,0.0365,0.29,0.0022,14,8
20240716,서남권,영등포구,0.0147,0.0348,0.29,0.0024,15,10
20240716,도심권,용산구,0.02,0.0281,0.32,0.0025,14,8
20240716,서북권,은평구,0.0096,0.0229,0.46,0.0021,13,8
20240716,도심권,종로구,0.014,0.0311,0.31,0.0026,11,7
20240716,도심권,중구,0.0169,0.027,0.38,0.0026,11,8
20240716,동북권,중랑구,0.0096,0.0304,0.27,0.0019,11,6
20240717,동남권,강남구,0.0153,0.0118,0.22,0.0022,12,6
20240717,동남권,강동구,0.0078,0.019,0.31,0.0017,9,5
20240717,동북권,강북구,0.0097,0.0206,0.22,0.0017,8,3
20240717,서남권,강서구,0.0104,0.0159,0.2,0.0022,11,4
20240717,서남권,관악구,0.0087,0.0084,0.21,0.0025,14,5
20240717,동북권,광진구,0.0124,0.0209,0.38,0.0024,12,4
20240717,서남권,구로구,0.0061,0.039,0.05,0.0023,8,3
20240717,서남권,금천구,0.0084,0.013,0.22,0.0023,12,3
20240717,동북권,노원구,0.0138,0.0159,0.26,0.002,11,4
20240717,동북권,도봉구,0.011,0.0219,0.17,0.002,6,2
20240717,동북권,동대문구,0.0122,0.0151,0.25,0.0028,12,4
20240717,서남권,동작구,0.0067,0.016,0.21,0.0021,13,5
20240717,서북권,마포구,0.0114,0.0171,0.2,0.0022,11,4
20240717,서북권,서대문구,0.0091,0.0187,0.44,0.0019,9,3
20240717,동남권,서초구,0.0094,0.0277,0.36,0.0021,9,2
20240717,동북권,성동구,0.0122,0.014,0.23,0.0026,11,5
20240717,동북권,성북구,0.0109,0.0139,0.42,0.0022,11,3
20240717,동남권,송파구,0.0104,0.015,0.21,0.0022,13,4
20240717,서남권,양천구,0.0106,0.0149,0.2,0.0021,13,5
20240717,서남권,영등포구,0.01,0.0157,0.2,0.0021,12,6
20240717,도심권,용산구,0.0142,0.0143,0.25,0.0025,12,6
20240717,서북권,은평구,0.0085,0.0121,0.39,0.002,9,6
20240717,도심권,종로구,0.0124,0.0144,0.28,0.0025,10,4
20240717,도심권,중구,0.015,0.0112,0.27,0.0025,9,5
20240717,동북권,중랑구,0.0097,0.0155,0.22,0.002,10,4
20240718,동남권,강남구,0.0194,0.0179,0.27,0.0024,10,5
20240718,동남권,강동구,0.0116,0.0223,0.34,0.0017,6,4
20240718,동북권,강북구,0.0106,0.025,0.23,0.002,7,3
20240718,서남권,강서구,0.0141,0.0244,0.27,0.0022,9,4
20240718,서남권,관악구,0.0151,0.0229,0.26,0.0023,12,5
20240718,동북권,광진구,0.0182,0.0245,0.42,0.0022,10,4
20240718,서남권,구로구,0.0104,0.0426,0.15,0.0023,7,4
20240718,서남권,금천구,0.0138,0.0199,0.25,0.0023,9,3
20240718,동북권,노원구,0.0143,0.0191,0.25,0.002,10,4
20240718,동북권,도봉구,0.0116,0.0259,0.16,0.0019,6,3
20240718,동북권,동대문구,0.0156,0.0197,0.27,0.0029,11,5
20240718,서남권,동작구,0.0127,0.0223,0.23,0.0021,10,5
20240718,서북권,마포구,0.0158,0.0251,0.25,0.0023,10,4
20240718,서북권,서대문구,0.0111,0.0242,0.45,0.0019,9,4
20240718,동남권,서초구,0.0122,0.0334,0.37,0.0019,7,2
20240718,동북권,성동구,0.0178,0.0163,0.26,0.0026,9,6
20240718,동북권,성북구,0.0133,0.017,0.43,0.0021,10,5
20240718,동남권,송파구,0.0152,0.0184,0.24,0.0021,10,4
20240718,서남권,양천구,0.0135,0.023,0.24,0.0021,9,4
20240718,서남권,영등포구,0.0111,0.0137,0.23,0.0022,11,5
20240718,도심권,용산구,0.0196,0.0188,0.28,0.0025,10,5
20240718,서북권,은평구,0.0094,0.0166,0.43,0.0022,8,6
20240718,도심권,종로구,0.0154,0.0195,0.31,0.0027,9,5
20240718,도심권,중구,0.0179,0.0145,0.29,0.0027,9,5
20240718,동북권,중랑구,0.0151,0.0163,0.27,0.0019,9,4
20240719,동남권,강남구,0.0162,0.0439,0.32,0.0024,23,18
20240719,동남권,강동구,0.0087,0.055,0.4,0.0019,20,15
20240719,동북권,강북구,0.0089,0.0523,0.3,0.0022,23,16
20240719,서남권,강서구,0.0103,0.0502,0.29,0.0023,25,17
20240719,서남권,관악구,0.0104,0.0494,0.31,0.0025,28,18
20240719,동북권,광진구,0.0129,0.0513,0.51,0.0021,24,15
20240719,서남권,구로구,0.0066,0.0689,0.22,0.0025,21,15
20240719,서남권,금천구,0.012,0.0398,0.31,0.0024,22,14
20240719,동북권,노원구,0.012,0.0474,0.32,0.0022,27,18
20240719,동북권,도봉구,0.0105,0.0492,0.27,0.002,18,14
20240719,동북권,동대문구,0.0107,0.0491,0.32,0.0028,27,18
20240719,서남권,동작구,0.01,0.0454,0.29,0.0022,23,16
20240719,서북권,마포구,0.0136,0.0527,0.3,0.0025,24,17
20240719,서북권,서대문구,0.0099,0.0526,0.48,0.0021,23,14
20240719,동남권,서초구,0.0121,0.0519,0.41,0.0021,23,13
20240719,동북권,성동구,0.0146,0.0419,0.32,0.0025,23,16
20240719,동북권,성북구,0.0101,0.0431,0.46,0.0023,24,17
20240719,동남권,송파구,0.012,0.0436,0.31,0.0024,23,14
20240719,서남권,양천구,0.0099,0.0469,0.27,0.0021,20,16
20240719,서남권,영등포구,0.0126,0.0276,0.29,0.0025,25,18
20240719,도심권,용산구,0.0146,0.0436,0.33,0.0025,25,20
20240719,서북권,은평구,0.01,0.0342,0.49,0.0021,24,17
20240719,도심권,종로구,0.0115,0.0457,0.33,0.0029,24,18
20240719,도심권,중구,0.0144,0.0377,0.32,0.0027,22,18
20240719,동북권,중랑구,0.0136,0.0413,0.34,0.0021,24,17
20240720,동남권,강남구,0.0157,0.042,0.25,,18,11
20240720,동남권,강동구,0.0042,0.0451,0.34,0.0018,13,7
20240720,동북권,강북구,0.0084,0.043,0.26,0.002,16,9
20240720,서남권,강서구,0.0088,0.0422,0.25,0.0023,15,9
20240720,서남권,관악구,0.0082,0.0442,0.26,0.0025,18,10
20240720,동북권,광진구,0.0066,0.0443,0.5,0.0018,17,11
20240720,서남권,구로구,0.0054,0.0607,0.19,0.0025,11,6
20240720,서남권,금천구,0.0081,0.0362,0.3,0.0022,14,7
20240720,동북권,노원구,0.0088,0.0377,0.26,0.0021,18,11
20240720,동북권,도봉구,,0.0435,0.26,0.002,12,8
20240720,동북권,동대문구,0.0082,0.0407,0.25,0.0027,18,10
20240720,서남권,동작구,0.0083,0.0386,0.24,0.002,16,10
20240720,서북권,마포구,0.0102,0.0465,0.25,0.0024,16,10
20240720,서북권,서대문구,0.0065,0.046,0.42,0.002,13,7
20240720,동남권,서초구,0.0082,0.0493,0.37,0.002,13,5
20240720,동북권,성동구,0.009,0.038,0.25,0.0023,15,10
20240720,동북권,성북구,0.0077,0.0359,0.41,0.0022,16,9
20240720,동남권,송파구,0.0082,0.0378,0.25,0.0021,17,9
20240720,서남권,양천구,0.0079,0.041,0.22,0.0021,12,9
20240720,서남권,영등포구,0.0092,0.0418,0.24,0.0023,16,10
20240720,도심권,용산구,0.0124,0.0366,0.27,0.0025,16,9
20240720,서북권,은평구,0.0071,0.0297,0.42,0.0021,14,10
20240720,도심권,종로구,0.01,0.0382,0.25,0.0027,15,10
20240720,도심권,중구,0.0123,0.0326,0.27,0.0025,13,10
20240720,동북권,중랑구,0.0083,0.0355,0.26,0.002,17,10
20240721,동남권,강남구,0.0136,0.0541,0.23,,18,10
20240721,동남권,강동구,0.0034,0.0569,0.31,0.0018,15,10
20240721,동북권,강북구,0.006,0.0547,0.22,0.0019,16,8
20240721,서남권,강서구,0.0066,0.0497,0.21,0.0021,18,9
20240721,서남권,관악구,0.007,0.0496,0.24,0.0025,24,11
20240721,동북권,광진구,0.0051,0.0536,0.46,0.0021,20,9
20240721,서남권,구로구,0.0038,0.07,0.17,0.0025,15,7
20240721,서남권,금천구,0.008,0.0403,0.26,0.0023,20,8
20240721,동북권,노원구,0.0082,0.0472,0.25,0.002,20,10
20240721,동북권,도봉구,,0.0556,0.22,0.0021,13,7
20240721,동북권,동대문구,0.006,0.0489,0.23,0.0027,21,10
20240721,서남권,동작구,0.006,0.0471,0.22,0.0021,21,11
20240721,서북권,마포구,0.0083,0.0541,0.21,0.0024,20,9
20240721,서북권,서대문구,0.0063,0.0543,0.4,0.0021,18,7
20240721,동남권,서초구,0.0043,0.0606,0.35,0.0021,17,7
20240721,동북권,성동구,0.0077,0.0464,0.23,0.0023,19,10
20240721,동북권,성북구,0.0052,0.0442,0.38,0.0024,20,9
20240721,동남권,송파구,0.0061,0.0465,0.22,0.0021,21,9
20240721,서남권,양천구,0.0062,0.0482,0.2,0.0022,13,8
20240721,서남권,영등포구,0.006,0.0515,0.21,0.0023,19,9
20240721,도심권,용산구,0.009,0.0436,0.25,0.0023,20,11
20240721,서북권,은평구,0.0058,0.0366,0.39,0.0021,17,11
20240721,도심권,종로구,0.0072,0.047,0.22,0.0026,19,9
20240721,도심권,중구,0.0078,0.0397,0.23,0.0025,16,9
20240721,동북권,중랑구,0.0083,0.0433,0.25,0.002,19,10
20240722,동남권,강남구,0.016,0.0161,0.19,,15,7
20240722,동남권,강동구,0.0062,0.0171,0.27,0.0017,10,6
20240722,동북권,강북구,0.0078,0.0204,0.2,0.0019,12,5
20240722,서남권,강서구,0.0086,0.0161,0.18,0.0023,14,6
20240722,서남권,관악구,0.0082,0.016,0.21,0.0025,17,6
20240722,동북권,광진구,0.0076,0.0181,0.41,0.0018,15,7
20240722,서남권,구로구,0.0061,0.0439,0.15,0.0023,8,4
20240722,서남권,금천구,0.0089,0.0115,0.23,0.0023,14,5
20240722,동북권,노원구,0.0109,0.0142,0.23,0.002,15,7
20240722,동북권,도봉구,0.0097,0.0204,0.23,0.0019,8,4
20240722,동북권,동대문구,0.0101,0.0135,0.23,0.0028,16,7
20240722,서남권,동작구,0.0073,0.0135,0.19,0.002,16,7
20240722,서북권,마포구,0.0107,0.0176,0.21,0.0023,14,6
20240722,서북권,서대문구,0.0074,0.0195,0.4,0.0025,12,4
20240722,동남권,서초구,0.0074,0.0368,0.35,0.0019,14,4
20240722,동북권,성동구,0.0103,0.0136,0.2,0.0024,14,8
20240722,동북권,성북구,0.0089,0.014,0.4,0.0024,15,5
20240722,동남권,송파구,0.0079,0.0137,0.17,0.002,15,6
20240722,서남권,양천구,0.0083,0.0151,0.19,0.002,10,6
20240722,서남권,영등포구,0.0102,0.0139,0.21,0.0023,15,7
20240722,도심권,용산구,0.0126,0.0137,0.22,0.0024,15,8
20240722,서북권,은평구,0.0075,0.0121,0.38,0.002,13,7
20240722,도심권,종로구,0.0096,0.0162,0.2,0.0025,13,6
20240722,도심권,중구,0.0132,0.0102,0.26,0.0025,13,7
20240722,동북권,중랑구,0.0095,0.0135,0.2,0.002,14,6
20240723,동남권,강남구,0.0155,0.0203,0.2,,11,6
20240723,동남권,강동구,,0.0205,0.33,0.0019,10,5
20240723,동북권,강북구,0.0072,0.0242,0.18,0.0019,10,5
20240723,서남권,강서구,0.01,0.0193,0.18,0.0024,10,6
20240723,서남권,관악구,0.0088,0.0171,0.18,0.0025,14,5
20240723,동북권,광진구,0.0084,0.0195,0.42,0.0017,13,6
20240723,서남권,구로구,0.006,,0.14,0.0021,7,4
20240723,서남권,금천구,0.0097,0.0118,0.19,0.0023,12,3
20240723,동북권,노원구,0.0096,0.0188,0.21,0.0017,13,7
20240723,동북권,도봉구,0.0081,0.0256,0.17,0.0019,7,4
20240723,동북권,동대문구,0.0084,0.0176,0.2,0.0028,13,6
20240723,서남권,동작구,0.0068,0.0167,0.17,0.0019,12,5
20240723,서북권,마포구,0.0098,0.0187,0.18,0.0022,13,6
20240723,서북권,서대문구,0.008,0.0211,0.36,0.0024,11,4
20240723,동남권,서초구,0.0069,0.0309,0.31,0.0018,9,3
20240723,동북권,성동구,0.0111,0.0152,0.2,0.0024,11,6
20240723,동북권,성북구,0.0077,0.0166,0.35,0.0024,12,6
20240723,동남권,송파구,0.0093,0.0154,0.19,0.0021,13,6
20240723,서남권,양천구,0.0088,0.0172,0.17,0.0021,10,5
20240723,서남권,영등포구,0.0098,0.0172,0.19,0.0023,13,7
20240723,도심권,용산구,0.0114,0.0163,0.2,0.0023,12,6
